timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74218E+12,467,HTTP Request,200,OK,Thread Group 1-144,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,467,0,266
1.74218E+12,716,HTTP Request,200,OK,Thread Group 1-145,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,716,0,537
1.74218E+12,612,HTTP Request,200,OK,Thread Group 1-146,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,612,0,507
1.74218E+12,496,HTTP Request,200,OK,Thread Group 1-147,text,FALSE,Test failed: code expected to contain /404/,13081,126,6,6,https://www.blueseer.com/edi.html,496,0,402
1.74218E+12,374,HTTP Request,200,OK,Thread Group 1-148,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,374,0,284
1.74218E+12,397,HTTP Request,200,OK,Thread Group 1-149,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,395,0,285
1.74218E+12,368,HTTP Request,200,OK,Thread Group 1-150,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,368,0,257
1.74218E+12,394,HTTP Request,200,OK,Thread Group 1-151,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,394,0,290
1.74218E+12,425,HTTP Request,200,OK,Thread Group 1-152,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,425,0,300
1.74218E+12,393,HTTP Request,200,OK,Thread Group 1-153,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,393,0,298
1.74218E+12,348,HTTP Request,200,OK,Thread Group 1-154,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,347,0,256
1.74218E+12,346,HTTP Request,200,OK,Thread Group 1-155,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,346,0,254
1.74218E+12,384,HTTP Request,200,OK,Thread Group 1-156,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,384,0,297
1.74218E+12,353,HTTP Request,200,OK,Thread Group 1-157,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,353,0,254
1.74218E+12,341,HTTP Request,200,OK,Thread Group 1-158,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,340,0,252
1.74218E+12,358,HTTP Request,200,OK,Thread Group 1-159,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,358,0,265
1.74218E+12,455,HTTP Request,200,OK,Thread Group 1-160,text,FALSE,Test failed: code expected to contain /404/,13081,126,5,5,https://www.blueseer.com/edi.html,455,0,367
